,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,features,cluster
501,58,0.724,0.704,11.0,-8.258,0.0,0.0511,0.113,0.00425,0.466,0.96,107.486,4.0,"[58.0,0.724,0.704,11.0,-8.258,0.0,0.0511,0.113,0.00425,0.466,0.96,107.486,4.0]",2
502,59,0.461,0.526,6.0,-10.668,1.0,0.0506,0.00142,0.861,0.108,0.0401,120.011,4.0,"[59.0,0.461,0.526,6.0,-10.668,1.0,0.0506,0.00142,0.861,0.108,0.0401,120.011,4.0]",2
503,61,0.865,0.884,5.0,-2.435,0.0,0.138,0.121,2.31e-06,0.102,0.788,95.323,4.0,"[61.0,0.865,0.884,5.0,-2.435,0.0,0.138,0.121,2.31e-06,0.102,0.788,95.323,4.0]",2
504,72,0.708,0.774,11.0,-6.931,0.0,0.0372,0.149,0.00109,0.169,0.903,126.636,4.0,"[72.0,0.708,0.774,11.0,-6.931,0.0,0.0372,0.149,0.00109,0.169,0.903,126.636,4.0]",2
505,46,0.745,0.622,9.0,-8.062,0.0,0.0424,0.171,0.719,0.134,0.569,121.931,4.0,"[46.0,0.745,0.622,9.0,-8.062,0.0,0.0424,0.171,0.719,0.134,0.569,121.931,4.0]",2
506,40,0.842,0.654,10.0,-9.536,0.0,0.0544,0.011,0.00664,0.043,0.971,128.971,4.0,"[40.0,0.842,0.654,10.0,-9.536,0.0,0.0544,0.011,0.00664,0.043,0.971,128.971,4.0]",2
507,5,0.882,0.785,1.0,-8.472,0.0,0.0501,0.0652,0.000107,0.37,0.889,121.356,4.0,"[5.0,0.882,0.785,1.0,-8.472,0.0,0.0501,0.0652,0.000107,0.37,0.889,121.356,4.0]",0
508,55,0.588,0.965,6.0,-5.684,1.0,0.0367,0.00163,0.0844,0.35,0.355,123.992,4.0,"[55.0,0.588,0.965,6.0,-5.684,1.0,0.0367,0.00163,0.0844,0.35,0.355,123.992,4.0]",2
509,10,0.842,0.787,0.0,-7.664,1.0,0.0563,0.0263,0.0529,0.0791,0.939,128.004,4.0,"[10.0,0.842,0.787,0.0,-7.664,1.0,0.0563,0.0263,0.0529,0.0791,0.939,128.004,4.0]",0
510,37,0.73,0.485,4.0,-11.725,0.0,0.0353,0.114,6.92e-06,0.101,0.657,128.172,4.0,"[37.0,0.73,0.485,4.0,-11.725,0.0,0.0353,0.114,6.92e-06,0.101,0.657,128.172,4.0]",2
511,22,0.815,0.687,11.0,-7.168,0.0,0.0533,0.0367,0.000698,0.0913,0.654,120.994,4.0,"[22.0,0.815,0.687,11.0,-7.168,0.0,0.0533,0.0367,0.000698,0.0913,0.654,120.994,4.0]",0
512,57,0.48,0.776,2.0,-5.65,1.0,0.0432,0.334,0.000217,0.133,0.95,171.135,4.0,"[57.0,0.48,0.776,2.0,-5.65,1.0,0.0432,0.334,0.000217,0.133,0.95,171.135,4.0]",2
513,15,0.808,0.951,7.0,-10.314,0.0,0.0578,0.000646,0.777,0.197,0.785,124.0,4.0,"[15.0,0.808,0.951,7.0,-10.314,0.0,0.0578,0.000646,0.777,0.197,0.785,124.0,4.0]",0
514,19,0.806,0.749,5.0,-8.488,0.0,0.129,0.00361,0.715,0.107,0.559,132.08,4.0,"[19.0,0.806,0.749,5.0,-8.488,0.0,0.129,0.00361,0.715,0.107,0.559,132.08,4.0]",0
515,29,0.511,0.0704,1.0,-18.801,1.0,0.0387,0.896,2.94e-05,0.114,0.403,94.015,4.0,"[29.0,0.511,0.0704,1.0,-18.801,1.0,0.0387,0.896,2.94e-05,0.114,0.403,94.015,4.0]",0
516,67,0.478,0.965,10.0,-5.022,1.0,0.0642,0.000169,0.00251,0.0854,0.347,125.152,4.0,"[67.0,0.478,0.965,10.0,-5.022,1.0,0.0642,0.000169,0.00251,0.0854,0.347,125.152,4.0]",2
517,30,0.72,0.872,2.0,-5.952,1.0,0.0663,0.108,0.0325,0.355,0.542,99.146,4.0,"[30.0,0.72,0.872,2.0,-5.952,1.0,0.0663,0.108,0.0325,0.355,0.542,99.146,4.0]",0
518,34,0.699,0.842,5.0,-8.049,1.0,0.0535,0.0132,0.923,0.574,0.863,121.017,4.0,"[34.0,0.699,0.842,5.0,-8.049,1.0,0.0535,0.0132,0.923,0.574,0.863,121.017,4.0]",2
519,22,0.808,0.76,0.0,-7.817,1.0,0.0621,0.0051,0.465,0.0288,0.477,123.99,4.0,"[22.0,0.808,0.76,0.0,-7.817,1.0,0.0621,0.0051,0.465,0.0288,0.477,123.99,4.0]",0
520,30,0.791,0.869,2.0,-4.498,1.0,0.0814,0.000179,0.757,0.0916,0.64,129.039,4.0,"[30.0,0.791,0.869,2.0,-4.498,1.0,0.0814,0.000179,0.757,0.0916,0.64,129.039,4.0]",0
521,38,0.671,0.774,1.0,-9.74,0.0,0.0333,0.029,0.0195,0.297,0.299,129.01,4.0,"[38.0,0.671,0.774,1.0,-9.74,0.0,0.0333,0.029,0.0195,0.297,0.299,129.01,4.0]",2
522,49,0.638,0.973,11.0,-3.345,1.0,0.0529,0.0468,0.000303,0.0708,0.864,122.998,4.0,"[49.0,0.638,0.973,11.0,-3.345,1.0,0.0529,0.0468,0.000303,0.0708,0.864,122.998,4.0]",2
523,0,0.44,0.677,11.0,-7.319,0.0,0.125,0.0738,0.0,0.0952,0.756,95.029,4.0,"[0.0,0.44,0.677,11.0,-7.319,0.0,0.125,0.0738,0.0,0.0952,0.756,95.029,4.0]",0
524,45,0.793,0.778,9.0,-5.731,1.0,0.0519,0.299,0.0,0.103,0.755,101.997,4.0,"[45.0,0.793,0.778,9.0,-5.731,1.0,0.0519,0.299,0.0,0.103,0.755,101.997,4.0]",2
525,0,0.612,0.719,2.0,-13.615,0.0,0.0345,0.0033,0.892,0.139,0.202,134.009,4.0,"[0.0,0.612,0.719,2.0,-13.615,0.0,0.0345,0.0033,0.892,0.139,0.202,134.009,4.0]",0
526,1,0.667,0.953,7.0,-11.099,1.0,0.0546,0.0148,0.86,0.111,0.358,136.514,4.0,"[1.0,0.667,0.953,7.0,-11.099,1.0,0.0546,0.0148,0.86,0.111,0.358,136.514,4.0]",0
527,13,0.718,0.883,5.0,-11.821,0.0,0.0458,0.0373,0.847,0.0902,0.0665,134.002,4.0,"[13.0,0.718,0.883,5.0,-11.821,0.0,0.0458,0.0373,0.847,0.0902,0.0665,134.002,4.0]",0
528,49,0.832,0.953,6.0,-7.16,1.0,0.0657,0.0164,0.866,0.155,0.824,123.985,4.0,"[49.0,0.832,0.953,6.0,-7.16,1.0,0.0657,0.0164,0.866,0.155,0.824,123.985,4.0]",2
529,9,0.717,0.879,8.0,-7.13,1.0,0.0534,0.00246,0.548,0.0738,0.727,122.969,4.0,"[9.0,0.717,0.879,8.0,-7.13,1.0,0.0534,0.00246,0.548,0.0738,0.727,122.969,4.0]",0
530,14,0.776,0.795,10.0,-10.758,0.0,0.0654,0.143,0.0207,0.0659,0.727,119.985,4.0,"[14.0,0.776,0.795,10.0,-10.758,0.0,0.0654,0.143,0.0207,0.0659,0.727,119.985,4.0]",0
531,14,0.627,0.683,9.0,-14.211,0.0,0.0524,0.144,0.701,0.109,0.0398,134.996,4.0,"[14.0,0.627,0.683,9.0,-14.211,0.0,0.0524,0.144,0.701,0.109,0.0398,134.996,4.0]",0
532,8,0.605,0.692,8.0,-7.45,1.0,0.446,0.495,0.0,0.303,0.685,124.84,5.0,"[8.0,0.605,0.692,8.0,-7.45,1.0,0.446,0.495,0.0,0.303,0.685,124.84,5.0]",0
533,1,0.618,0.43,5.0,-9.38,0.0,0.216,0.807,0.0,0.189,0.826,117.125,4.0,"[1.0,0.618,0.43,5.0,-9.38,0.0,0.216,0.807,0.0,0.189,0.826,117.125,4.0]",0
534,8,0.907,0.577,1.0,-6.737,0.0,0.0767,0.438,3.19e-05,0.137,0.801,140.07,4.0,"[8.0,0.907,0.577,1.0,-6.737,0.0,0.0767,0.438,3.19e-05,0.137,0.801,140.07,4.0]",0
535,2,0.776,0.431,4.0,-7.544,0.0,0.091,0.671,0.0,0.153,0.495,133.999,4.0,"[2.0,0.776,0.431,4.0,-7.544,0.0,0.091,0.671,0.0,0.153,0.495,133.999,4.0]",0
536,2,0.567,0.824,3.0,-6.973,0.0,0.296,0.167,2.65e-06,0.149,0.737,138.202,4.0,"[2.0,0.567,0.824,3.0,-6.973,0.0,0.296,0.167,2.65e-06,0.149,0.737,138.202,4.0]",0
537,20,0.79,0.67,1.0,-5.527,1.0,0.105,0.377,2.32e-06,0.119,0.408,139.956,4.0,"[20.0,0.79,0.67,1.0,-5.527,1.0,0.105,0.377,2.32e-06,0.119,0.408,139.956,4.0]",0
538,45,0.757,0.659,8.0,-5.733,1.0,0.0528,0.273,0.0,0.0637,0.354,114.044,4.0,"[45.0,0.757,0.659,8.0,-5.733,1.0,0.0528,0.273,0.0,0.0637,0.354,114.044,4.0]",2
539,51,0.655,0.596,0.0,-11.375,1.0,0.0381,0.159,0.0193,0.11,0.849,125.26,4.0,"[51.0,0.655,0.596,0.0,-11.375,1.0,0.0381,0.159,0.0193,0.11,0.849,125.26,4.0]",2
540,45,0.743,0.941,4.0,-5.23,0.0,0.0419,0.0172,0.0155,0.0394,0.723,128.002,4.0,"[45.0,0.743,0.941,4.0,-5.23,0.0,0.0419,0.0172,0.0155,0.0394,0.723,128.002,4.0]",2
541,50,0.537,0.316,9.0,-6.182,0.0,0.0294,0.807,0.0,0.319,0.689,87.043,4.0,"[50.0,0.537,0.316,9.0,-6.182,0.0,0.0294,0.807,0.0,0.319,0.689,87.043,4.0]",2
542,40,0.331,0.0491,4.0,-17.538,1.0,0.0403,0.99,0.905,0.334,0.331,124.657,3.0,"[40.0,0.331,0.0491,4.0,-17.538,1.0,0.0403,0.99,0.905,0.334,0.331,124.657,3.0]",2
543,38,0.383,0.0305,5.0,-21.459,1.0,0.0332,0.911,0.468,0.0966,0.172,64.27,4.0,"[38.0,0.383,0.0305,5.0,-21.459,1.0,0.0332,0.911,0.468,0.0966,0.172,64.27,4.0]",2
544,55,0.425,0.00472,7.0,-37.89,1.0,0.0479,0.996,0.953,0.0985,0.484,81.93,3.0,"[55.0,0.425,0.00472,7.0,-37.89,1.0,0.0479,0.996,0.953,0.0985,0.484,81.93,3.0]",2
545,67,0.607,0.142,7.0,-23.455,1.0,0.0382,0.843,0.000197,0.121,0.305,118.867,4.0,"[67.0,0.607,0.142,7.0,-23.455,1.0,0.0382,0.843,0.000197,0.121,0.305,118.867,4.0]",2
546,66,0.587,0.493,0.0,-14.927,1.0,0.0505,0.423,0.712,0.0909,0.451,161.222,4.0,"[66.0,0.587,0.493,0.0,-14.927,1.0,0.0505,0.423,0.712,0.0909,0.451,161.222,4.0]",2
547,32,0.868,0.75,1.0,-7.568,0.0,0.0627,0.129,0.0681,0.0918,0.806,124.994,4.0,"[32.0,0.868,0.75,1.0,-7.568,0.0,0.0627,0.129,0.0681,0.0918,0.806,124.994,4.0]",0
548,31,0.799,0.935,6.0,-2.735,0.0,0.041,0.000189,0.876,0.0223,0.692,126.999,4.0,"[31.0,0.799,0.935,6.0,-2.735,0.0,0.041,0.000189,0.876,0.0223,0.692,126.999,4.0]",0
549,56,0.727,0.596,2.0,-4.923,1.0,0.112,0.0804,0.184,0.258,0.488,109.909,4.0,"[56.0,0.727,0.596,2.0,-4.923,1.0,0.112,0.0804,0.184,0.258,0.488,109.909,4.0]",2
550,50,0.85,0.479,5.0,-9.617,0.0,0.0461,0.145,0.000472,0.0723,0.905,102.033,4.0,"[50.0,0.85,0.479,5.0,-9.617,0.0,0.0461,0.145,0.000472,0.0723,0.905,102.033,4.0]",2
551,20,0.77,0.916,1.0,-8.249,0.0,0.0503,0.00196,0.924,0.0962,0.0564,128.002,4.0,"[20.0,0.77,0.916,1.0,-8.249,0.0,0.0503,0.00196,0.924,0.0962,0.0564,128.002,4.0]",0
552,7,0.785,0.76,7.0,-10.335,1.0,0.0575,0.0239,0.798,0.0779,0.275,123.993,4.0,"[7.0,0.785,0.76,7.0,-10.335,1.0,0.0575,0.0239,0.798,0.0779,0.275,123.993,4.0]",0
553,28,0.799,0.936,1.0,-5.517,1.0,0.0694,0.000401,0.888,0.0641,0.317,128.001,4.0,"[28.0,0.799,0.936,1.0,-5.517,1.0,0.0694,0.000401,0.888,0.0641,0.317,128.001,4.0]",0
554,39,0.771,0.699,6.0,-9.798,0.0,0.0377,0.0112,0.000971,0.345,0.918,125.997,4.0,"[39.0,0.771,0.699,6.0,-9.798,0.0,0.0377,0.0112,0.000971,0.345,0.918,125.997,4.0]",2
555,18,0.776,0.628,7.0,-9.361,1.0,0.0807,0.000748,0.861,0.0912,0.41,126.007,4.0,"[18.0,0.776,0.628,7.0,-9.361,1.0,0.0807,0.000748,0.861,0.0912,0.41,126.007,4.0]",0
556,5,0.725,0.99,2.0,-5.056,1.0,0.0599,0.00788,0.198,0.0856,0.105,126.036,4.0,"[5.0,0.725,0.99,2.0,-5.056,1.0,0.0599,0.00788,0.198,0.0856,0.105,126.036,4.0]",0
557,26,0.834,0.755,4.0,-7.634,0.0,0.0709,0.00734,0.859,0.101,0.922,121.995,4.0,"[26.0,0.834,0.755,4.0,-7.634,0.0,0.0709,0.00734,0.859,0.101,0.922,121.995,4.0]",0
558,26,0.717,0.936,9.0,-5.283,1.0,0.276,0.00121,0.0,0.297,0.109,123.875,4.0,"[26.0,0.717,0.936,9.0,-5.283,1.0,0.276,0.00121,0.0,0.297,0.109,123.875,4.0]",0
559,14,0.642,0.921,9.0,-3.164,1.0,0.231,0.00064,0.00675,0.14,0.629,125.935,4.0,"[14.0,0.642,0.921,9.0,-3.164,1.0,0.231,0.00064,0.00675,0.14,0.629,125.935,4.0]",0
560,0,0.853,0.941,5.0,-11.27,0.0,0.0667,0.0158,0.727,0.0671,0.823,126.83,4.0,"[0.0,0.853,0.941,5.0,-11.27,0.0,0.0667,0.0158,0.727,0.0671,0.823,126.83,4.0]",0
561,0,0.774,0.976,9.0,-6.221,0.0,0.0447,0.000187,0.917,0.651,0.47,127.001,4.0,"[0.0,0.774,0.976,9.0,-6.221,0.0,0.0447,0.000187,0.917,0.651,0.47,127.001,4.0]",0
562,39,0.89,0.625,6.0,-6.126,0.0,0.0464,0.0176,0.147,0.0931,0.531,122.003,4.0,"[39.0,0.89,0.625,6.0,-6.126,0.0,0.0464,0.0176,0.147,0.0931,0.531,122.003,4.0]",2
563,43,0.773,0.457,1.0,-12.504,0.0,0.0288,0.108,0.00035,0.0692,0.775,109.756,4.0,"[43.0,0.773,0.457,1.0,-12.504,0.0,0.0288,0.108,0.00035,0.0692,0.775,109.756,4.0]",2
564,73,0.437,0.94,9.0,-6.946,1.0,0.0426,0.0524,0.000573,0.222,0.48,151.417,4.0,"[73.0,0.437,0.94,9.0,-6.946,1.0,0.0426,0.0524,0.000573,0.222,0.48,151.417,4.0]",2
565,45,0.556,0.592,5.0,-7.378,1.0,0.0337,0.458,0.0,0.0637,0.587,94.887,4.0,"[45.0,0.556,0.592,5.0,-7.378,1.0,0.0337,0.458,0.0,0.0637,0.587,94.887,4.0]",2
566,49,0.459,0.287,1.0,-16.162,1.0,0.0338,0.944,0.0214,0.183,0.412,127.697,4.0,"[49.0,0.459,0.287,1.0,-16.162,1.0,0.0338,0.944,0.0214,0.183,0.412,127.697,4.0]",2
567,79,0.462,0.836,11.0,-5.766,0.0,0.0621,0.00517,0.0,0.18,0.671,168.766,4.0,"[79.0,0.462,0.836,11.0,-5.766,0.0,0.0621,0.00517,0.0,0.18,0.671,168.766,4.0]",2
568,18,0.779,0.812,4.0,-8.891,1.0,0.0584,0.00159,0.524,0.106,0.489,133.978,4.0,"[18.0,0.779,0.812,4.0,-8.891,1.0,0.0584,0.00159,0.524,0.106,0.489,133.978,4.0]",0
569,27,0.584,0.886,6.0,-10.052,0.0,0.0422,0.000885,0.924,0.0989,0.374,132.982,4.0,"[27.0,0.584,0.886,6.0,-10.052,0.0,0.0422,0.000885,0.924,0.0989,0.374,132.982,4.0]",0
570,65,0.7,0.812,1.0,-8.128,0.0,0.297,0.183,0.0,0.0756,0.801,97.405,4.0,"[65.0,0.7,0.812,1.0,-8.128,0.0,0.297,0.183,0.0,0.0756,0.801,97.405,4.0]",2
571,66,0.4,0.247,5.0,-18.249,0.0,0.0423,0.818,0.64,0.119,0.394,162.078,4.0,"[66.0,0.4,0.247,5.0,-18.249,0.0,0.0423,0.818,0.64,0.119,0.394,162.078,4.0]",2
572,0,0.557,0.56,10.0,-11.233,0.0,0.0405,0.379,0.512,0.0919,0.647,101.158,4.0,"[0.0,0.557,0.56,10.0,-11.233,0.0,0.0405,0.379,0.512,0.0919,0.647,101.158,4.0]",0
573,49,0.6,0.198,0.0,-18.176,0.0,0.466,0.643,0.717,0.091,0.638,80.001,4.0,"[49.0,0.6,0.198,0.0,-18.176,0.0,0.466,0.643,0.717,0.091,0.638,80.001,4.0]",2
574,69,0.655,0.487,6.0,-7.988,1.0,0.033,0.0347,0.897,0.271,0.0454,139.914,4.0,"[69.0,0.655,0.487,6.0,-7.988,1.0,0.033,0.0347,0.897,0.271,0.0454,139.914,4.0]",2
575,52,0.73,0.745,1.0,-11.179,1.0,0.185,0.73,0.0363,0.0425,0.781,101.839,4.0,"[52.0,0.73,0.745,1.0,-11.179,1.0,0.185,0.73,0.0363,0.0425,0.781,101.839,4.0]",2
576,0,0.621,0.59,2.0,-9.031,1.0,0.0304,0.548,0.0,0.269,0.557,110.049,4.0,"[0.0,0.621,0.59,2.0,-9.031,1.0,0.0304,0.548,0.0,0.269,0.557,110.049,4.0]",0
577,46,0.673,0.665,8.0,-8.313,0.0,0.375,0.355,0.0,0.266,0.704,93.16,4.0,"[46.0,0.673,0.665,8.0,-8.313,0.0,0.375,0.355,0.0,0.266,0.704,93.16,4.0]",2
578,43,0.664,0.713,8.0,-7.751,1.0,0.18,0.00792,0.0,0.317,0.448,81.034,4.0,"[43.0,0.664,0.713,8.0,-7.751,1.0,0.18,0.00792,0.0,0.317,0.448,81.034,4.0]",2
579,60,0.676,0.763,11.0,-7.604,0.0,0.198,0.186,1.92e-06,0.107,0.624,87.967,4.0,"[60.0,0.676,0.763,11.0,-7.604,0.0,0.198,0.186,1.92e-06,0.107,0.624,87.967,4.0]",2
580,20,0.721,0.748,8.0,-6.881,1.0,0.0382,0.000714,0.567,0.0449,0.745,123.994,4.0,"[20.0,0.721,0.748,8.0,-6.881,1.0,0.0382,0.000714,0.567,0.0449,0.745,123.994,4.0]",0
581,0,0.788,0.875,9.0,-3.742,0.0,0.0339,0.00193,0.536,0.107,0.936,125.918,4.0,"[0.0,0.788,0.875,9.0,-3.742,0.0,0.0339,0.00193,0.536,0.107,0.936,125.918,4.0]",0
582,2,0.73,0.931,1.0,-5.951,1.0,0.186,0.00193,0.00493,0.471,0.777,123.985,4.0,"[2.0,0.73,0.931,1.0,-5.951,1.0,0.186,0.00193,0.00493,0.471,0.777,123.985,4.0]",0
583,0,0.788,0.861,1.0,-8.041,1.0,0.108,0.0283,0.0652,0.176,0.602,120.012,4.0,"[0.0,0.788,0.861,1.0,-8.041,1.0,0.108,0.0283,0.0652,0.176,0.602,120.012,4.0]",0
584,4,0.898,0.806,7.0,-5.626,1.0,0.168,0.000819,0.0448,0.09,0.619,122.007,4.0,"[4.0,0.898,0.806,7.0,-5.626,1.0,0.168,0.000819,0.0448,0.09,0.619,122.007,4.0]",0
585,27,0.73,0.803,6.0,-7.697,0.0,0.0801,0.157,1.43e-06,0.394,0.79,111.912,4.0,"[27.0,0.73,0.803,6.0,-7.697,0.0,0.0801,0.157,1.43e-06,0.394,0.79,111.912,4.0]",0
586,51,0.704,0.722,2.0,-10.815,0.0,0.0446,0.0287,0.00341,0.297,0.859,129.992,4.0,"[51.0,0.704,0.722,2.0,-10.815,0.0,0.0446,0.0287,0.00341,0.297,0.859,129.992,4.0]",2
587,44,0.615,0.552,5.0,-8.601,0.0,0.0613,0.273,1.51e-05,0.0737,0.303,79.981,4.0,"[44.0,0.615,0.552,5.0,-8.601,0.0,0.0613,0.273,1.51e-05,0.0737,0.303,79.981,4.0]",2
588,6,0.797,0.814,1.0,-9.722,0.0,0.0531,0.0253,0.203,0.049,0.961,101.866,4.0,"[6.0,0.797,0.814,1.0,-9.722,0.0,0.0531,0.0253,0.203,0.049,0.961,101.866,4.0]",0
589,62,0.679,0.374,11.0,-10.565,0.0,0.0482,0.402,2.49e-05,0.0541,0.871,80.86,4.0,"[62.0,0.679,0.374,11.0,-10.565,0.0,0.0482,0.402,2.49e-05,0.0541,0.871,80.86,4.0]",2
590,42,0.772,0.823,1.0,-7.248,1.0,0.0497,0.00185,0.0742,0.0369,0.291,124.991,4.0,"[42.0,0.772,0.823,1.0,-7.248,1.0,0.0497,0.00185,0.0742,0.0369,0.291,124.991,4.0]",2
591,1,0.803,0.659,11.0,-8.467,0.0,0.0596,3.53e-06,0.899,0.0239,0.302,127.004,4.0,"[1.0,0.803,0.659,11.0,-8.467,0.0,0.0596,3.53e-06,0.899,0.0239,0.302,127.004,4.0]",0
592,0,0.774,0.745,4.0,-8.171,0.0,0.0634,0.00327,0.00416,0.0858,0.618,124.015,4.0,"[0.0,0.774,0.745,4.0,-8.171,0.0,0.0634,0.00327,0.00416,0.0858,0.618,124.015,4.0]",0
593,22,0.76,0.754,1.0,-7.295,0.0,0.0467,0.000159,0.579,0.0623,0.594,123.925,4.0,"[22.0,0.76,0.754,1.0,-7.295,0.0,0.0467,0.000159,0.579,0.0623,0.594,123.925,4.0]",0
594,44,0.825,0.59,10.0,-7.401,0.0,0.236,0.046,0.0745,0.0734,0.779,93.762,4.0,"[44.0,0.825,0.59,10.0,-7.401,0.0,0.236,0.046,0.0745,0.0734,0.779,93.762,4.0]",2
595,58,0.812,0.663,6.0,-10.283,0.0,0.0636,0.353,0.000236,0.0855,0.707,140.006,4.0,"[58.0,0.812,0.663,6.0,-10.283,0.0,0.0636,0.353,0.000236,0.0855,0.707,140.006,4.0]",2
596,52,0.885,0.518,9.0,-9.249,0.0,0.0887,0.468,0.00165,0.0999,0.524,108.993,4.0,"[52.0,0.885,0.518,9.0,-9.249,0.0,0.0887,0.468,0.00165,0.0999,0.524,108.993,4.0]",2
597,4,0.674,0.468,0.0,-7.619,1.0,0.0696,0.181,0.000939,0.0873,0.351,139.691,4.0,"[4.0,0.674,0.468,0.0,-7.619,1.0,0.0696,0.181,0.000939,0.0873,0.351,139.691,4.0]",0
